Frame,Time,People_Count
1540,03:38:26,6
1545,03:38:27,6
1550,03:38:28,6
1555,03:38:29,6
1560,03:38:30,6
1565,03:38:30,6
1570,03:38:31,6
1575,03:38:32,7
1580,03:38:33,7
1585,03:38:34,7
1590,03:38:35,6
1595,03:38:36,6
1600,03:38:37,5
1605,03:38:38,5
1610,03:38:39,6
1615,03:38:40,6
1620,03:38:41,6
1625,03:38:42,6
1630,03:38:43,6
1635,03:38:44,6
1640,03:38:45,6
1645,03:38:46,6
1650,03:38:47,6
1655,03:38:48,6
1660,03:38:49,6
1665,03:38:50,6
1670,03:38:51,6
1675,03:38:52,6
1680,03:38:53,6
1685,03:38:54,6
1690,03:38:55,6
1695,03:38:56,6
1700,03:38:56,6
1705,03:38:57,6
1710,03:38:58,6
1715,03:38:59,5
1720,03:39:00,5
1725,03:39:01,5
1730,03:39:02,5
1735,03:39:03,5
1740,03:39:04,6
1745,03:39:05,6
1750,03:39:06,6
1755,03:39:07,6
1760,03:39:08,6
1765,03:39:09,6
1770,03:39:10,6
1775,03:39:11,6
1780,03:39:12,6
1785,03:39:13,6
1790,03:39:14,6
1795,03:39:15,6
1800,03:39:16,6
1805,03:39:17,6
1810,03:39:18,6
1815,03:39:19,6
1820,03:39:20,6
1825,03:39:21,6
1830,03:39:22,6
1835,03:39:23,6
1840,03:39:24,6
1845,03:39:24,6
1850,03:39:25,6
1855,03:39:26,5
1860,03:39:27,5
1865,03:39:28,5
1870,03:39:29,5
1875,03:39:30,5
1880,03:39:31,5
1885,03:39:32,5
1890,03:39:33,5
1895,03:39:34,5
1900,03:39:35,5
1905,03:39:36,5
1910,03:39:37,5
1915,03:39:38,5
1920,03:39:39,5
1925,03:39:40,5
1930,03:39:41,5
1935,03:39:42,5
1940,03:39:43,5
1945,03:39:44,5
1950,03:39:45,5
1955,03:39:46,5
1960,03:39:47,5
1965,03:39:48,5
1970,03:39:49,5
1975,03:39:49,5
1980,03:39:50,6
1985,03:39:51,6
1990,03:39:52,6
1995,03:39:53,6
2000,03:39:54,6
2005,03:39:55,7
2010,03:39:56,7
2015,03:39:57,6
2020,03:39:58,7
2025,03:39:59,6
2030,03:40:00,6
2035,03:40:01,6
2040,03:40:02,6
2045,03:40:03,6
2050,03:40:04,6
2055,03:40:05,6
2060,03:40:06,6
2065,03:40:07,6
2070,03:40:08,6
2075,03:40:09,7
2080,03:40:10,6
2085,03:40:11,6
2090,03:40:12,6
2095,03:40:13,6
2100,03:40:14,6
2105,03:40:15,6
2110,03:40:16,6
2115,03:40:17,7
2120,03:40:18,7
2125,03:40:19,6
2130,03:40:20,6
2135,03:40:21,6
2140,03:40:22,5
2145,03:40:23,5
2150,03:40:24,5
2155,03:40:24,5
2160,03:40:26,5
2165,03:40:27,5
2170,03:40:28,5
2175,03:40:28,5
2180,03:40:29,5
2185,03:40:30,5
2190,03:40:31,5
2195,03:40:32,5
2200,03:40:33,5
2205,03:40:34,5
2210,03:40:35,5
2215,03:40:36,5
2220,03:40:37,5
2225,03:40:38,5
2230,03:40:39,5
2235,03:40:40,5
2240,03:40:41,5
2245,03:40:42,5
2250,03:40:43,5
2255,03:40:44,6
2260,03:40:45,6
2265,03:40:46,6
2270,03:40:47,5
2275,03:40:48,5
2280,03:40:49,5
2285,03:40:50,5
2290,03:40:51,5
2295,03:40:52,5
2300,03:40:53,5
2305,03:40:54,5
2310,03:40:55,5
2315,03:40:55,5
2320,03:40:56,5
2325,03:40:57,5
2330,03:40:58,6
2335,03:40:59,6
2340,03:41:00,6
2345,03:41:01,6
2350,03:41:02,5
2355,03:41:03,5
2360,03:41:04,6
2365,03:41:05,5
2370,03:41:06,5
2375,03:41:07,6
2380,03:41:08,6
2385,03:41:09,7
2390,03:41:10,7
2395,03:41:11,7
2400,03:41:12,7
2405,03:41:13,8
2410,03:41:14,8
2415,03:41:15,7
2420,03:41:16,7
2425,03:41:17,7
2430,03:41:18,6
2435,03:41:19,7
2440,03:41:20,7
2445,03:41:21,7
2450,03:41:22,6
2455,03:41:23,6
2460,03:41:24,6
2465,03:41:24,6
2470,03:41:25,7
2475,03:41:26,7
2480,03:41:27,6
2485,03:41:28,6
2490,03:41:29,5
2495,03:41:30,6
2500,03:41:31,5
2505,03:41:32,6
2510,03:41:33,7
2515,03:41:34,5
2520,03:41:35,7
2525,03:41:36,7
2530,03:41:37,6
2535,03:41:38,5
2540,03:41:39,5
2545,03:41:40,7
2550,03:41:41,8
2555,03:41:42,8
2560,03:41:43,7
2565,03:41:44,7
2570,03:41:45,7
2575,03:41:46,7
2580,03:41:47,7
2585,03:41:48,8
2590,03:41:49,8
2595,03:41:50,8
2600,03:41:51,8
2605,03:41:52,7
2610,03:41:53,8
2615,03:41:54,8
2620,03:41:55,8
2625,03:41:56,8
2630,03:41:57,8
2635,03:41:58,8
2640,03:41:58,8
2645,03:41:59,8
2650,03:42:00,8
2655,03:42:01,7
2660,03:42:02,7
2665,03:42:03,7
2670,03:42:04,7
2675,03:42:05,7
2680,03:42:06,7
2685,03:42:07,7
2690,03:42:08,7
2695,03:42:09,7
2700,03:42:10,7
2705,03:42:11,7
2710,03:42:12,7
2715,03:42:13,7
2720,03:42:14,7
2725,03:42:15,7
2730,03:42:16,7
2735,03:42:17,7
2740,03:42:18,7
2745,03:42:19,8
2750,03:42:20,7
2755,03:42:21,7
2760,03:42:22,7
2765,03:42:23,7
2770,03:42:24,7
2775,03:42:25,7
2780,03:42:26,7
2785,03:42:27,7
2790,03:42:28,7
2795,03:42:29,7
2800,03:42:29,7
2805,03:42:30,7
2810,03:42:31,7
2815,03:42:32,7
2820,03:42:33,7
2825,03:42:34,7
2830,03:42:35,7
2835,03:42:36,7
2840,03:42:37,7
2845,03:42:38,7
2850,03:42:39,7
2855,03:42:40,7
2860,03:42:41,7
2865,03:42:42,7
2870,03:42:43,7
2875,03:42:44,7
2880,03:42:45,7
2885,03:42:46,7
2890,03:42:47,7
2895,03:42:48,7
2900,03:42:49,7
2905,03:42:50,7
2910,03:42:51,7
2915,03:42:52,7
2920,03:42:53,7
2925,03:42:54,7
2930,03:42:55,7
2935,03:42:56,7
2940,03:42:57,7
2945,03:42:58,7
2950,03:42:59,7
2955,03:43:00,7
2960,03:43:01,7
2965,03:43:01,7
2970,03:43:02,7
2975,03:43:03,6
2980,03:43:04,6
2985,03:43:05,6
2990,03:43:06,6
2995,03:43:07,7
3000,03:43:08,7
3005,03:43:09,7
3010,03:43:10,7
3015,03:43:11,7
3020,03:43:12,7
3025,03:43:13,7
3030,03:43:14,7
3035,03:43:15,7
3040,03:43:16,7
3045,03:43:17,7
3050,03:43:18,7
3055,03:43:19,7
3060,03:43:20,7
3065,03:43:21,7
3070,03:43:22,7
3075,03:43:23,7
3080,03:43:24,7
3085,03:43:25,7
3090,03:43:26,7
3095,03:43:27,7
3100,03:43:28,7
3105,03:43:29,7
3110,03:43:30,7
3115,03:43:31,7
3120,03:43:32,7
3125,03:43:32,7
3130,03:43:33,8
3135,03:43:34,8
3140,03:43:35,7
3145,03:43:36,7
3150,03:43:37,7
3155,03:43:38,7
3160,03:43:39,7
3165,03:43:40,7
3170,03:43:41,7
3175,03:43:42,7
3180,03:43:43,7
3185,03:43:44,7
3190,03:43:45,7
3195,03:43:46,7
3200,03:43:47,7
3205,03:43:48,8
3210,03:43:49,8
3215,03:43:50,8
3220,03:43:51,8
3225,03:43:52,8
3230,03:43:53,8
3235,03:43:54,8
3240,03:43:55,8
3245,03:43:56,8
3250,03:43:57,8
3255,03:43:58,8
3260,03:43:58,8
3265,03:43:59,8
3270,03:44:00,8
3275,03:44:02,8
3280,03:44:02,8
3285,03:44:03,8
3290,03:44:04,8
3295,03:44:05,8
3300,03:44:06,8
3305,03:44:07,7
3310,03:44:08,7
3315,03:44:09,7
3320,03:44:10,7
3325,03:44:11,8
3330,03:44:12,8
3335,03:44:13,7
3340,03:44:14,8
3345,03:44:15,8
3350,03:44:16,8
3355,03:44:17,8
3360,03:44:18,8
3365,03:44:19,8
3370,03:44:20,8
3375,03:44:21,9
3380,03:44:22,9
3385,03:44:23,9
3390,03:44:24,9
3395,03:44:25,9
3400,03:44:26,9
3405,03:44:27,8
3410,03:44:28,8
3415,03:44:29,8
3420,03:44:30,8
3425,03:44:31,8
3430,03:44:32,7
3435,03:44:32,7
3440,03:44:34,7
3445,03:44:35,8
3450,03:44:36,7
3455,03:44:36,8
3460,03:44:37,8
3465,03:44:38,7
3470,03:44:39,7
3475,03:44:40,7
3480,03:44:41,7
3485,03:44:42,7
3490,03:44:43,7
3495,03:44:44,7
3500,03:44:45,8
3505,03:44:46,8
3510,03:44:47,8
3515,03:44:48,8
3520,03:44:49,7
3525,03:44:50,7
3530,03:44:51,8
3535,03:44:52,8
3540,03:44:53,8
3545,03:44:54,8
3550,03:44:55,8
3555,03:44:56,8
3560,03:44:57,8
3565,03:44:58,8
3570,03:44:59,8
3575,03:45:00,8
3580,03:45:01,8
3585,03:45:01,8
3590,03:45:02,8
3595,03:45:03,8
3600,03:45:04,8
3605,03:45:05,8
3610,03:45:06,8
3615,03:45:07,8
3620,03:45:08,8
3625,03:45:09,7
3630,03:45:10,7
3635,03:45:11,9
3640,03:45:12,8
3645,03:45:13,6
3650,03:45:14,7
3655,03:45:15,6
3660,03:45:16,7
3665,03:45:17,7
3670,03:45:18,7
3675,03:45:19,7
3680,03:45:20,7
3685,03:45:21,7
3690,03:45:22,8
3695,03:45:23,8
3700,03:45:24,10
3705,03:45:25,9
3710,03:45:26,10
3715,03:45:27,10
3720,03:45:28,9
3725,03:45:29,8
3730,03:45:30,8
3735,03:45:31,8
3740,03:45:32,8
3745,03:45:33,8
3750,03:45:33,8
3755,03:45:34,9
3760,03:45:35,8
3765,03:45:36,8
3770,03:45:37,7
3775,03:45:38,8
3780,03:45:39,8
3785,03:45:40,8
3790,03:45:41,7
3795,03:45:42,7
3800,03:45:43,7
3805,03:45:44,7
3810,03:45:45,7
3815,03:45:46,7
3820,03:45:47,7
3825,03:45:48,7
3830,03:45:49,7
3835,03:45:50,7
3840,03:45:51,7
3845,03:45:52,7
3850,03:45:53,7
3855,03:45:54,7
3860,03:45:55,7
3865,03:45:56,7
3870,03:45:57,8
3875,03:45:58,8
3880,03:45:59,7
3885,03:46:00,7
3890,03:46:01,7
3895,03:46:02,7
3900,03:46:03,7
3905,03:46:04,7
3910,03:46:04,7
3915,03:46:05,7
3920,03:46:06,7
3925,03:46:07,7
3930,03:46:08,7
3935,03:46:09,7
3940,03:46:10,7
3945,03:46:11,8
3950,03:46:12,8
3955,03:46:13,9
3960,03:46:14,7
3965,03:46:15,7
3970,03:46:16,7
3975,03:46:17,7
3980,03:46:18,7
3985,03:46:19,7
3990,03:46:20,7
3995,03:46:21,7
4000,03:46:22,7
4005,03:46:23,7
4010,03:46:24,7
4015,03:46:25,7
4020,03:46:26,7
4025,03:46:27,7
4030,03:46:28,7
4035,03:46:29,7
4040,03:46:30,7
4045,03:46:31,7
4050,03:46:32,7
4055,03:46:33,7
4060,03:46:34,7
4065,03:46:35,7
4070,03:46:35,7
4075,03:46:36,7
4080,03:46:37,7
4085,03:46:38,8
4090,03:46:39,8
4095,03:46:40,8
4100,03:46:41,7
4105,03:46:42,8
4110,03:46:43,7
4115,03:46:44,8
4120,03:46:45,7
4125,03:46:46,7
4130,03:46:47,7
4135,03:46:48,7
4140,03:46:49,7
4145,03:46:50,7
4150,03:46:51,7
4155,03:46:52,7
4160,03:46:53,8
4165,03:46:54,8
4170,03:46:55,8
4175,03:46:56,8
4180,03:46:57,8
4185,03:46:58,8
4190,03:46:59,8
4195,03:47:00,8
4200,03:47:01,8
4205,03:47:01,8
4210,03:47:02,9
4215,03:47:03,8
4220,03:47:04,8
4225,03:47:05,8
4230,03:47:06,8
4235,03:47:07,8
4240,03:47:08,8
4245,03:47:09,8
4250,03:47:10,8
4255,03:47:11,7
4260,03:47:12,7
4265,03:47:13,7
4270,03:47:14,7
4275,03:47:15,7
4280,03:47:16,7
4285,03:47:17,7
4290,03:47:18,7
4295,03:47:19,7
4300,03:47:20,8
4305,03:47:21,7
4310,03:47:22,7
4315,03:47:23,8
4320,03:47:24,8
4325,03:47:25,7
4330,03:47:26,7
4335,03:47:27,6
4340,03:47:28,7
4345,03:47:29,6
4350,03:47:29,6
4355,03:47:30,6
4360,03:47:31,5
4365,03:47:32,5
4370,03:47:33,5
4375,03:47:34,6
4380,03:47:35,5
4385,03:47:36,5
4390,03:47:37,5
4395,03:47:38,5
4400,03:47:39,5
4405,03:47:40,5
4410,03:47:41,5
4415,03:47:42,5
4420,03:47:43,5
4425,03:47:44,5
4430,03:47:45,5
4435,03:47:46,5
4440,03:47:47,5
4445,03:47:48,5
4450,03:47:49,5
4455,03:47:50,5
4460,03:47:51,5
4465,03:47:52,6
4470,03:47:53,6
4475,03:47:54,5
4480,03:47:55,5
4485,03:47:56,6
4490,03:47:57,5
4495,03:47:57,5
4500,03:47:59,6
4505,03:48:00,6
4510,03:48:01,5
4515,03:48:01,5
4520,03:48:02,6
4525,03:48:03,5
4530,03:48:04,5
4535,03:48:05,5
4540,03:48:06,6
4545,03:48:07,5
4550,03:48:08,5
4555,03:48:09,5
4560,03:48:10,6
4565,03:48:11,5
4570,03:48:12,5
4575,03:48:13,6
4580,03:48:14,6
4585,03:48:15,6
4590,03:48:16,6
4595,03:48:17,5
4600,03:48:18,5
4605,03:48:19,5
4610,03:48:20,5
4615,03:48:21,5
4620,03:48:22,4
4625,03:48:23,5
4630,03:48:24,5
4635,03:48:25,6
4640,03:48:26,6
4645,03:48:26,5
4650,03:48:27,5
4655,03:48:28,5
4660,03:48:29,5
4665,03:48:30,5
4670,03:48:31,5
4675,03:48:32,6
4680,03:48:33,5
4685,03:48:34,5
4690,03:48:35,5
4695,03:48:36,5
4700,03:48:37,6
4705,03:48:38,5
4710,03:48:39,6
4715,03:48:40,6
4720,03:48:41,6
4725,03:48:42,6
4730,03:48:43,5
4735,03:48:44,7
4740,03:48:45,7
4745,03:48:46,6
4750,03:48:47,6
4755,03:48:48,6
4760,03:48:49,6
4765,03:48:50,6
4770,03:48:51,7
4775,03:48:52,7
4780,03:48:53,6
4785,03:48:54,7
4790,03:48:55,7
4795,03:48:55,8
4800,03:48:56,7
4805,03:48:57,6
4810,03:48:58,6
4815,03:48:59,7
4820,03:49:00,6
4825,03:49:01,6
4830,03:49:02,6
4835,03:49:03,6
4840,03:49:04,6
4845,03:49:05,6
4850,03:49:06,6
4855,03:49:07,6
4860,03:49:08,6
4865,03:49:09,5
4870,03:49:10,6
4875,03:49:11,6
4880,03:49:12,6
4885,03:49:13,6
4890,03:49:14,6
4895,03:49:15,8
4900,03:49:16,8
4905,03:49:17,7
4910,03:49:18,8
4915,03:49:19,7
4920,03:49:20,7
4925,03:49:21,7
4930,03:49:22,6
4935,03:49:22,6
4940,03:49:23,7
4945,03:49:25,7
4950,03:49:25,6
4955,03:49:26,6
4960,03:49:27,6
4965,03:49:28,6
4970,03:49:29,7
4975,03:49:30,6
4980,03:49:31,7
4985,03:49:32,7
4990,03:49:33,7
4995,03:49:34,6
5000,03:49:35,7
5005,03:49:36,7
5010,03:49:37,6
5015,03:49:38,6
5020,03:49:39,6
5025,03:49:40,6
5030,03:49:41,7
5035,03:49:42,6
5040,03:49:43,6
5045,03:49:44,6
5050,03:49:45,6
5055,03:49:46,6
5060,03:49:47,6
5065,03:49:48,6
5070,03:49:49,6
5075,03:49:50,6
5080,03:49:51,6
5085,03:49:52,6
5090,03:49:53,6
5095,03:49:53,6
5100,03:49:54,6
5105,03:49:55,6
5110,03:49:56,6
5115,03:49:57,6
5120,03:49:58,6
5125,03:49:59,6
5130,03:50:00,6
5135,03:50:01,6
5140,03:50:02,6
5145,03:50:03,6
5150,03:50:04,6
5155,03:50:05,5
5160,03:50:06,5
5165,03:50:07,5
5170,03:50:08,5
5175,03:50:09,5
5180,03:50:10,5
5185,03:50:11,5
5190,03:50:12,5
5195,03:50:13,5
5200,03:50:14,6
5205,03:50:15,6
5210,03:50:16,5
5215,03:50:17,5
5220,03:50:18,4
5225,03:50:19,5
5230,03:50:20,5
5235,03:50:21,6
5240,03:50:22,5
5245,03:50:23,5
5250,03:50:24,6
5255,03:50:24,6
5260,03:50:25,6
5265,03:50:26,6
5270,03:50:27,6
5275,03:50:28,6
5280,03:50:29,5
5285,03:50:30,6
5290,03:50:31,7
5295,03:50:32,5
5300,03:50:33,5
5305,03:50:34,5
5310,03:50:35,5
5315,03:50:36,5
5320,03:50:37,5
5325,03:50:38,5
5330,03:50:39,5
5335,03:50:40,6
5340,03:50:41,6
5345,03:50:42,6
5350,03:50:43,6
5355,03:50:44,6
5360,03:50:45,6
5365,03:50:46,6
5370,03:50:47,6
5375,03:50:48,6
5380,03:50:49,6
5385,03:50:50,6
5390,03:50:51,6
5395,03:50:52,6
5400,03:50:53,7
5405,03:50:54,7
5410,03:50:55,6
5415,03:50:55,6
5420,03:50:56,6
5425,03:50:57,6
5430,03:50:58,7
5435,03:50:59,7
5440,03:51:00,6
5445,03:51:01,6
5450,03:51:02,6
5455,03:51:03,7
5460,03:51:04,7
5465,03:51:05,6
5470,03:51:06,6
5475,03:51:07,6
5480,03:51:08,6
5485,03:51:09,6
5490,03:51:10,6
5495,03:51:11,6
5500,03:51:12,6
5505,03:51:13,5
5510,03:51:14,6
5515,03:51:15,6
5520,03:51:16,6
5525,03:51:17,6
5530,03:51:18,6
5535,03:51:19,7
5540,03:51:20,7
5545,03:51:21,6
5550,03:51:22,6
5555,03:51:23,7
5560,03:51:24,6
5565,03:51:25,6
5570,03:51:26,6
5575,03:51:26,7
5580,03:51:27,6
5585,03:51:28,6
5590,03:51:29,6
5595,03:51:30,6
5600,03:51:31,6
5605,03:51:32,6
5610,03:51:33,6
5615,03:51:34,6
5620,03:51:35,6
5625,03:51:36,6
5630,03:51:37,6
5635,03:51:38,7
5640,03:51:39,7
5645,03:51:40,7
5650,03:51:41,7
5655,03:51:42,7
5660,03:51:43,7
5665,03:51:44,6
5670,03:51:45,6
5675,03:51:46,6
5680,03:51:47,6
5685,03:51:48,6
5690,03:51:49,6
5695,03:51:50,6
5700,03:51:51,6
5705,03:51:52,6
5710,03:51:53,6
5715,03:51:53,6
5720,03:51:55,6
5725,03:51:56,6
5730,03:51:57,6
5735,03:51:57,6
5740,03:51:58,6
5745,03:51:59,6
5750,03:52:00,6
5755,03:52:01,6
5760,03:52:02,6
5765,03:52:03,6
5770,03:52:04,6
5775,03:52:05,6
5780,03:52:06,6
5785,03:52:07,6
5790,03:52:08,6
5795,03:52:09,6
5800,03:52:10,6
5805,03:52:11,6
5810,03:52:12,6
5815,03:52:13,6
5820,03:52:14,6
5825,03:52:15,6
5830,03:52:16,6
5835,03:52:17,6
5840,03:52:18,6
5845,03:52:19,6
5850,03:52:20,7
5855,03:52:21,7
5860,03:52:22,7
5865,03:52:23,6
5870,03:52:24,6
5875,03:52:25,6
5880,03:52:26,6
5885,03:52:26,6
5890,03:52:28,6
5895,03:52:29,6
5900,03:52:29,6
5905,03:52:30,6
5910,03:52:31,6
5915,03:52:32,6
5920,03:52:33,6
5925,03:52:34,6
5930,03:52:35,7
5935,03:52:36,7
5940,03:52:37,6
5945,03:52:38,6
5950,03:52:39,6
5955,03:52:40,6
5960,03:52:41,6
5965,03:52:42,6
5970,03:52:43,6
5975,03:52:44,6
5980,03:52:45,6
5985,03:52:46,6
5990,03:52:47,5
5995,03:52:48,5
6000,03:52:49,5
6005,03:52:50,6
6010,03:52:51,5
6015,03:52:52,5
6020,03:52:53,5
6025,03:52:54,5
6030,03:52:55,7
6035,03:52:56,7
6040,03:52:57,7
6045,03:52:58,6
6050,03:52:58,6
6055,03:53:00,5
6060,03:53:01,5
6065,03:53:02,5
6070,03:53:02,4
6075,03:53:03,4
6080,03:53:04,6
6085,03:53:05,6
6090,03:53:06,6
6095,03:53:07,6
6100,03:53:08,6
6105,03:53:09,6
6110,03:53:10,6
6115,03:53:11,6
6120,03:53:12,6
6125,03:53:13,6
6130,03:53:14,6
6135,03:53:15,6
6140,03:53:16,6
6145,03:53:17,5
6150,03:53:18,6
6155,03:53:19,6
6160,03:53:20,6
6165,03:53:21,6
6170,03:53:22,6
6175,03:53:23,6
6180,03:53:24,6
6185,03:53:25,6
6190,03:53:26,6
6195,03:53:27,6
6200,03:53:28,6
6205,03:53:29,6
6210,03:53:29,5
6215,03:53:30,5
6220,03:53:31,6
6225,03:53:32,5
6230,03:53:33,5
6235,03:53:34,7
6240,03:53:35,6
6245,03:53:36,7
6250,03:53:37,6
6255,03:53:38,6
6260,03:53:39,6
6265,03:53:40,6
6270,03:53:41,6
6275,03:53:42,6
6280,03:53:43,6
6285,03:53:44,5
6290,03:53:45,5
6295,03:53:46,6
6300,03:53:47,7
6305,03:53:48,7
6310,03:53:49,7
6315,03:53:50,7
6320,03:53:51,7
6325,03:53:52,7
6330,03:53:53,7
6335,03:53:54,7
6340,03:53:55,7
6345,03:53:56,6
6350,03:53:57,6
6355,03:53:58,6
6360,03:53:59,6
6365,03:53:59,7
6370,03:54:00,6
6375,03:54:01,7
6380,03:54:02,7
6385,03:54:03,7
6390,03:54:04,7
6395,03:54:05,7
6400,03:54:06,7
6405,03:54:07,7
6410,03:54:08,7
6415,03:54:09,6
6420,03:54:10,6
6425,03:54:11,6
6430,03:54:12,6
